# Results of applying herd to all litmus tests with "exists" conditions.
# 
# herd: 7.56+03, Rev: exported
# herd -model aarch64.cat TEST.litmus 
#
# Tests where "Always" or "Sometimes" with "exists" was observed are marked "Allow".
# Tests where "Never" with "exists" was observed are marked "Forbid".
# Tests where "Always" with "forall" was observed are marked "Allow".
# Tests where "Sometimes" or "Never" with "forall" was observed are marked "Forbid".
# 
# The tests where executed using runall-HERD7.py.
# Date: 230730-07:08

SB+dmb.sy+rfi-pos-ctrlisb Allow
SB+dmb.sy+wsi-rfi-pos-ctrlisb Allow
SB+dmb.sy+rfi-addr-pos-ctrlisb Allow
SB+dmb.sy+rfi-ctrl-pos-ctrlisb Allow
SB+dmb.sy+rfi-addr-ctrlisb Allow
SB+dmb.sy+wsi-rfi-addr-ctrlisb Allow
SB+dmb.sy+rfi-pos-addr-ctrlisb Allow
SB+dmb.sy+rfi-ctrl-addr-ctrlisb Allow
SB+dmb.sy+rfi-ctrl-ctrlisb Allow
SB+dmb.sy+wsi-rfi-ctrl-ctrlisb Allow
SB+dmb.sy+rfi-pos-ctrl-ctrlisb Allow
SB+dmb.sy+rfi-addr-ctrl-ctrlisb Allow
LB+data+addr-pos-fri Forbid
LB+data+ctrl-pos-fri Forbid
LB+data+addr-fri Forbid
LB+data+pos-addr-fri Forbid
LB+data+ctrl-addr-fri Forbid
LB+data+ctrl-fri Forbid
LB+data+pos-ctrl-fri Forbid
LB+data+addr-ctrl-fri Forbid
LB+data+addr-wsi Forbid
LB+data+pos-addr-wsi Forbid
LB+data+addr-addr-wsi Forbid
LB+data+ctrl-addr-wsi Forbid
LB+data+pos-data-wsi Forbid
LB+data+addr-data-wsi Forbid
LB+data+ctrl-data-wsi Forbid
LB+data+ctrl-wsi Forbid
LB+data+pos-ctrl-wsi Forbid
LB+data+addr-ctrl-wsi Forbid
LB+data+ctrl-ctrl-wsi Forbid
LB+addr+data Forbid
LB+data+fri-rfi-addr Allow
LB+data+addr-rfi-addr Forbid
LB+data+data-rfi-addr Forbid
LB+data+ctrl-rfi-addr Forbid
LB+data+pos-addr Forbid
LB+data+addr-pos-addr Forbid
LB+data+ctrl-pos-addr Forbid
LB+data+addr-addr Forbid
LB+data+pos-addr-addr Forbid
LB+data+ctrl-addr-addr Forbid
LB+data+ctrl-addr Forbid
LB+data+pos-ctrl-addr Forbid
LB+data+addr-ctrl-addr Forbid
LB+data+fri-rfi-data Allow
LB+data+addr-rfi-data Forbid
LB+data+data-rfi-data Forbid
LB+data+ctrl-rfi-data Forbid
LB+data+pos-data Forbid
LB+data+addr-pos-data Forbid
LB+data+ctrl-pos-data Forbid
LB+data+addr-data Forbid
LB+data+pos-addr-data Forbid
LB+data+ctrl-addr-data Forbid
LB+data+ctrl-data Forbid
LB+data+pos-ctrl-data Forbid
LB+data+addr-ctrl-data Forbid
LB+data+ctrl Forbid
LB+data+fri-rfi-ctrl Allow
LB+data+addr-rfi-ctrl Forbid
LB+data+data-rfi-ctrl Forbid
LB+data+ctrl-rfi-ctrl Forbid
LB+data+pos-ctrl Forbid
LB+data+addr-pos-ctrl Forbid
LB+data+ctrl-pos-ctrl Forbid
LB+data+addr-ctrl Forbid
LB+data+pos-addr-ctrl Forbid
LB+data+ctrl-addr-ctrl Forbid
LB+data+ctrl-ctrl Forbid
LB+data+pos-ctrl-ctrl Forbid
LB+data+addr-ctrl-ctrl Forbid
MP+po+ctrl Allow
MP+po+ctrlisb Allow
S+po+addr Allow
S+po+ctrl Allow
S+po+ctrlisb Allow
LB+addr+po Allow
LB+ctrl+po Allow
LB+ctrlisb+po Allow
MP+dmb.ld+ctrl Allow
MP+dmb.ld+ctrlisb Allow
S+dmb.ld+addr Allow
S+dmb.ld+ctrl Allow
S+dmb.ld+ctrlisb Allow
LB+dmb.ld+addr Forbid
LB+dmb.ld+ctrl Forbid
LB+dmb.ld+ctrlisb Forbid
MP+dmb.st+ctrl Allow
MP+dmb.st+ctrlisb Forbid
S+dmb.st+addr Forbid
S+dmb.st+ctrl Forbid
S+dmb.st+ctrlisb Forbid
LB+dmb.st+addr Allow
LB+dmb.st+ctrl Allow
LB+dmb.st+ctrlisb Allow
S+dmb.sy+addr Forbid
S+dmb.sy+ctrlisb Forbid
LB+dmb.sy+addr Forbid
LB+dmb.sy+ctrl Forbid
LB+dmb.sy+ctrlisb Forbid
LB+addr+ctrl Forbid
LB+addr+ctrlisb Forbid
LB+data+ctrlisb Forbid
LB+ctrl+ctrlisb Forbid
LB+ctrlisbs Forbid
RWC+addr+dmb.ld Allow
RWC+addr+dmb.st Allow
RWC+ctrl+dmb.ld Allow
RWC+ctrl+dmb.st Allow
RWC+ctrl+dmb.sy Allow
RWC+ctrl+po Allow
RWC+ctrlisb+dmb.ld Allow
RWC+ctrlisb+dmb.st Allow
RWC+ctrlisb+dmb.sy Forbid
RWC+ctrlisb+po Allow
RWC+dmb.ld+dmb.st Allow
RWC+dmb.ld+dmb.sy Forbid
RWC+dmb.ld+po Allow
RWC+dmb.lds Allow
RWC+dmb.st+dmb.ld Allow
RWC+dmb.st+dmb.sy Allow
RWC+dmb.st+po Allow
RWC+dmb.sts Allow
RWC+dmb.sy+dmb.st Allow
RWC+po+dmb.ld Allow
RWC+po+dmb.st Allow
WRC+addr+ctrl Allow
WRC+addr+ctrlisb Forbid
WRC+addr+dmb.ld Forbid
WRC+addr+dmb.st Allow
WRC+addr+dmb.sy Forbid
WRC+addr+po Allow
WRC+ctrl+addr Forbid
WRC+ctrl+ctrlisb Forbid
WRC+ctrl+dmb.ld Forbid
WRC+ctrl+dmb.st Allow
WRC+ctrl+dmb.sy Forbid
WRC+ctrl+po Allow
WRC+ctrlisb+addr Forbid
WRC+ctrlisb+ctrl Allow
WRC+ctrlisb+dmb.ld Forbid
WRC+ctrlisb+dmb.st Allow
WRC+ctrlisb+dmb.sy Forbid
WRC+ctrlisb+po Allow
WRC+ctrlisbs Forbid
WRC+ctrls Allow
WRC+data+ctrl Allow
WRC+data+ctrlisb Forbid
WRC+data+dmb.ld Forbid
WRC+data+dmb.st Allow
WRC+dmb.ld+ctrl Allow
WRC+dmb.ld+ctrlisb Forbid
WRC+dmb.ld+dmb.st Allow
WRC+dmb.ld+po Allow
WRC+dmb.lds Forbid
WRC+dmb.st+ctrl Allow
WRC+dmb.st+ctrlisb Allow
WRC+dmb.st+dmb.ld Allow
WRC+dmb.st+dmb.sy Allow
WRC+dmb.st+po Allow
WRC+dmb.sts Allow
WRC+dmb.sy+ctrl Allow
WRC+dmb.sy+ctrlisb Forbid
WRC+dmb.sy+dmb.ld Forbid
WRC+dmb.sy+dmb.st Allow
WRC+po+ctrl Allow
WRC+po+ctrlisb Allow
WRC+po+dmb.ld Allow
WRC+po+dmb.st Allow
WRR+2W+addr+dmb.ld Allow
WRR+2W+addr+dmb.st Forbid
WRR+2W+ctrl+dmb.ld Allow
WRR+2W+ctrl+dmb.st Allow
WRR+2W+ctrl+dmb.sy Allow
WRR+2W+ctrl+po Allow
WRR+2W+ctrlisb+dmb.ld Allow
WRR+2W+ctrlisb+dmb.st Forbid
WRR+2W+ctrlisb+dmb.sy Forbid
WRR+2W+ctrlisb+po Allow
WRR+2W+dmb.ld+dmb.st Forbid
WRR+2W+dmb.ld+dmb.sy Forbid
WRR+2W+dmb.ld+po Allow
WRR+2W+dmb.lds Allow
WRR+2W+dmb.st+dmb.ld Allow
WRR+2W+dmb.st+dmb.sy Allow
WRR+2W+dmb.st+po Allow
WRR+2W+dmb.sts Allow
WRR+2W+dmb.sy+dmb.st Forbid
WRR+2W+po+dmb.ld Allow
WRR+2W+po+dmb.st Allow
WRW+2W+addr+dmb.ld Allow
WRW+2W+addr+dmb.st Forbid
WRW+2W+addr+dmb.sy Forbid
WRW+2W+addr+po Allow
WRW+2W+ctrl+dmb.ld Allow
WRW+2W+ctrl+dmb.st Forbid
WRW+2W+ctrl+dmb.sy Forbid
WRW+2W+ctrl+po Allow
WRW+2W+ctrlisb+dmb.ld Allow
WRW+2W+ctrlisb+dmb.st Forbid
WRW+2W+ctrlisb+dmb.sy Forbid
WRW+2W+ctrlisb+po Allow
WRW+2W+data+dmb.ld Allow
WRW+2W+data+dmb.st Forbid
WRW+2W+dmb.ld+dmb.st Forbid
WRW+2W+dmb.ld+dmb.sy Forbid
WRW+2W+dmb.ld+po Allow
WRW+2W+dmb.lds Allow
WRW+2W+dmb.st+dmb.ld Allow
WRW+2W+dmb.st+dmb.sy Allow
WRW+2W+dmb.st+po Allow
WRW+2W+dmb.sts Allow
WRW+2W+dmb.sy+dmb.st Forbid
WRW+2W+po+dmb.ld Allow
WRW+2W+po+dmb.st Allow
WRW+WR+addr+dmb.ld Allow
WRW+WR+addr+dmb.st Allow
WRW+WR+addr+dmb.sy Forbid
WRW+WR+addr+po Allow
WRW+WR+ctrl+dmb.ld Allow
WRW+WR+ctrl+dmb.st Allow
WRW+WR+ctrl+dmb.sy Forbid
WRW+WR+ctrl+po Allow
WRW+WR+ctrlisb+dmb.ld Allow
WRW+WR+ctrlisb+dmb.st Allow
WRW+WR+ctrlisb+dmb.sy Forbid
WRW+WR+ctrlisb+po Allow
WRW+WR+data+dmb.ld Allow
WRW+WR+data+dmb.st Allow
WRW+WR+dmb.ld+dmb.st Allow
WRW+WR+dmb.ld+dmb.sy Forbid
WRW+WR+dmb.ld+po Allow
WRW+WR+dmb.lds Allow
WRW+WR+dmb.st+dmb.ld Allow
WRW+WR+dmb.st+dmb.sy Allow
WRW+WR+dmb.st+po Allow
WRW+WR+dmb.sts Allow
WRW+WR+dmb.sy+dmb.st Allow
WRW+WR+po+dmb.ld Allow
WRW+WR+po+dmb.st Allow
WWC+addr+ctrl Forbid
WWC+addr+ctrlisb Forbid
WWC+addr+data Forbid
WWC+addr+dmb.ld Forbid
WWC+addr+dmb.st Allow
WWC+addr+dmb.sy Forbid
WWC+addr+po Allow
WWC+addrs Forbid
WWC+ctrl+addr Forbid
WWC+ctrl+ctrlisb Forbid
WWC+ctrl+data Forbid
WWC+ctrl+dmb.ld Forbid
WWC+ctrl+dmb.st Allow
WWC+ctrl+dmb.sy Forbid
WWC+ctrl+po Allow
WWC+ctrlisb+addr Forbid
WWC+ctrlisb+ctrl Forbid
WWC+ctrlisb+data Forbid
WWC+ctrlisb+dmb.ld Forbid
WWC+ctrlisb+dmb.st Allow
WWC+ctrlisb+dmb.sy Forbid
WWC+ctrlisb+po Allow
WWC+ctrlisbs Forbid
WWC+ctrls Forbid
WWC+data+addr Forbid
WWC+data+ctrl Forbid
WWC+data+ctrlisb Forbid
WWC+data+dmb.ld Forbid
WWC+data+dmb.st Allow
WWC+dmb.ld+addr Forbid
WWC+dmb.ld+ctrl Forbid
WWC+dmb.ld+ctrlisb Forbid
WWC+dmb.ld+data Forbid
WWC+dmb.ld+dmb.st Allow
WWC+dmb.ld+dmb.sy Forbid
WWC+dmb.ld+po Allow
WWC+dmb.st+addr Allow
WWC+dmb.st+ctrl Allow
WWC+dmb.st+ctrlisb Allow
WWC+dmb.st+data Allow
WWC+dmb.st+dmb.ld Allow
WWC+dmb.st+dmb.sy Allow
WWC+dmb.st+po Allow
WWC+dmb.sts Allow
WWC+dmb.sy+addr Forbid
WWC+dmb.sy+ctrl Forbid
WWC+dmb.sy+ctrlisb Forbid
WWC+dmb.sy+dmb.ld Forbid
WWC+dmb.sy+dmb.st Allow
WWC+po+addr Allow
WWC+po+ctrl Allow
WWC+po+ctrlisb Allow
WWC+po+dmb.ld Allow
WWC+po+dmb.st Allow
3.2W+dmb.ld+dmb.ld+dmb.st Allow
3.2W+dmb.ld+dmb.ld+po Allow
3.2W+dmb.ld+dmb.st+dmb.st Allow
3.2W+dmb.ld+dmb.st+dmb.sy Allow
3.2W+dmb.ld+dmb.st+po Allow
3.2W+dmb.ld+dmb.sy+dmb.st Allow
3.2W+dmb.ld+dmb.sy+po Allow
3.2W+dmb.ld+po+dmb.st Allow
3.2W+dmb.ld+po+dmb.sy Allow
3.2W+dmb.ld+po+po Allow
3.2W+dmb.st+dmb.st+dmb.sy Forbid
3.2W+dmb.st+dmb.st+po Allow
3.2W+dmb.st+dmb.sy+dmb.sy Forbid
3.2W+dmb.st+dmb.sy+po Allow
3.2W+dmb.st+po+dmb.sy Allow
3.2W+dmb.st+po+po Allow
3.2W+dmb.sts Forbid
3.LB+addr+addr+ctrl Forbid
3.LB+addr+addr+ctrlisb Forbid
3.LB+addr+addr+data Forbid
3.LB+addr+addr+po Allow
3.LB+addr+ctrl+ctrl Forbid
3.LB+addr+ctrl+ctrlisb Forbid
3.LB+addr+ctrl+data Forbid
3.LB+addr+ctrl+po Allow
3.LB+addr+ctrlisb+ctrl Forbid
3.LB+addr+ctrlisb+ctrlisb Forbid
3.LB+addr+ctrlisb+data Forbid
3.LB+addr+ctrlisb+po Allow
3.LB+addr+data+ctrl Forbid
3.LB+addr+data+ctrlisb Forbid
3.LB+addr+data+data Forbid
3.LB+addr+data+po Allow
3.LB+addr+po+ctrl Allow
3.LB+addr+po+ctrlisb Allow
3.LB+addr+po+data Allow
3.LB+addr+po+po Allow
3.LB+addrs Forbid
3.LB+ctrl+ctrl+ctrlisb Forbid
3.LB+ctrl+ctrl+po Allow
3.LB+ctrl+ctrlisb+ctrlisb Forbid
3.LB+ctrl+ctrlisb+po Allow
3.LB+ctrl+po+ctrlisb Allow
3.LB+ctrl+po+po Allow
3.LB+ctrlisb+ctrlisb+po Allow
3.LB+ctrlisb+po+po Allow
3.LB+ctrlisbs Forbid
3.LB+ctrls Forbid
3.LB+data+ctrl+ctrl Forbid
3.LB+data+ctrl+ctrlisb Forbid
3.LB+data+ctrl+po Allow
3.LB+data+ctrlisb+ctrl Forbid
3.LB+data+ctrlisb+ctrlisb Forbid
3.LB+data+ctrlisb+po Allow
3.LB+data+data+ctrl Forbid
3.LB+data+data+ctrlisb Forbid
3.LB+data+po+ctrl Allow
3.LB+data+po+ctrlisb Allow
3.LB+dmb.ld+addr+addr Forbid
3.LB+dmb.ld+addr+ctrl Forbid
3.LB+dmb.ld+addr+ctrlisb Forbid
3.LB+dmb.ld+addr+data Forbid
3.LB+dmb.ld+addr+dmb.st Allow
3.LB+dmb.ld+addr+dmb.sy Forbid
3.LB+dmb.ld+addr+po Allow
3.LB+dmb.ld+ctrl+addr Forbid
3.LB+dmb.ld+ctrl+ctrl Forbid
3.LB+dmb.ld+ctrl+ctrlisb Forbid
3.LB+dmb.ld+ctrl+data Forbid
3.LB+dmb.ld+ctrl+dmb.st Allow
3.LB+dmb.ld+ctrl+dmb.sy Forbid
3.LB+dmb.ld+ctrl+po Allow
3.LB+dmb.ld+ctrlisb+addr Forbid
3.LB+dmb.ld+ctrlisb+ctrl Forbid
3.LB+dmb.ld+ctrlisb+ctrlisb Forbid
3.LB+dmb.ld+ctrlisb+data Forbid
3.LB+dmb.ld+ctrlisb+dmb.st Allow
3.LB+dmb.ld+ctrlisb+dmb.sy Forbid
3.LB+dmb.ld+ctrlisb+po Allow
3.LB+dmb.ld+data+addr Forbid
3.LB+dmb.ld+data+ctrl Forbid
3.LB+dmb.ld+data+ctrlisb Forbid
3.LB+dmb.ld+data+data Forbid
3.LB+dmb.ld+data+dmb.st Allow
3.LB+dmb.ld+data+dmb.sy Forbid
3.LB+dmb.ld+data+po Allow
3.LB+dmb.ld+dmb.ld+addr Forbid
3.LB+dmb.ld+dmb.ld+ctrl Forbid
3.LB+dmb.ld+dmb.ld+ctrlisb Forbid
3.LB+dmb.ld+dmb.ld+data Forbid
3.LB+dmb.ld+dmb.ld+dmb.st Allow
3.LB+dmb.ld+dmb.ld+dmb.sy Forbid
3.LB+dmb.ld+dmb.ld+po Allow
3.LB+dmb.ld+dmb.st+addr Allow
3.LB+dmb.ld+dmb.st+ctrl Allow
3.LB+dmb.ld+dmb.st+ctrlisb Allow
3.LB+dmb.ld+dmb.st+data Allow
3.LB+dmb.ld+dmb.st+dmb.st Allow
3.LB+dmb.ld+dmb.st+dmb.sy Allow
3.LB+dmb.ld+dmb.st+po Allow
3.LB+dmb.ld+dmb.sy+addr Forbid
3.LB+dmb.ld+dmb.sy+ctrl Forbid
3.LB+dmb.ld+dmb.sy+ctrlisb Forbid
3.LB+dmb.ld+dmb.sy+data Forbid
3.LB+dmb.ld+dmb.sy+dmb.st Allow
3.LB+dmb.ld+dmb.sy+dmb.sy Forbid
3.LB+dmb.ld+dmb.sy+po Allow
3.LB+dmb.ld+po+addr Allow
3.LB+dmb.ld+po+ctrl Allow
3.LB+dmb.ld+po+ctrlisb Allow
3.LB+dmb.ld+po+data Allow
3.LB+dmb.ld+po+dmb.st Allow
3.LB+dmb.ld+po+dmb.sy Allow
3.LB+dmb.ld+po+po Allow
3.LB+dmb.lds Forbid
3.LB+dmb.st+addr+addr Allow
3.LB+dmb.st+addr+ctrl Allow
3.LB+dmb.st+addr+ctrlisb Allow
3.LB+dmb.st+addr+data Allow
3.LB+dmb.st+addr+dmb.sy Allow
3.LB+dmb.st+addr+po Allow
3.LB+dmb.st+ctrl+addr Allow
3.LB+dmb.st+ctrl+ctrl Allow
3.LB+dmb.st+ctrl+ctrlisb Allow
3.LB+dmb.st+ctrl+data Allow
3.LB+dmb.st+ctrl+dmb.sy Allow
3.LB+dmb.st+ctrl+po Allow
3.LB+dmb.st+ctrlisb+addr Allow
3.LB+dmb.st+ctrlisb+ctrl Allow
3.LB+dmb.st+ctrlisb+ctrlisb Allow
3.LB+dmb.st+ctrlisb+data Allow
3.LB+dmb.st+ctrlisb+dmb.sy Allow
3.LB+dmb.st+ctrlisb+po Allow
3.LB+dmb.st+data+addr Allow
3.LB+dmb.st+data+ctrl Allow
3.LB+dmb.st+data+ctrlisb Allow
3.LB+dmb.st+data+data Allow
3.LB+dmb.st+data+dmb.sy Allow
3.LB+dmb.st+data+po Allow
3.LB+dmb.st+dmb.st+addr Allow
3.LB+dmb.st+dmb.st+ctrl Allow
3.LB+dmb.st+dmb.st+ctrlisb Allow
3.LB+dmb.st+dmb.st+data Allow
3.LB+dmb.st+dmb.st+dmb.sy Allow
3.LB+dmb.st+dmb.st+po Allow
3.LB+dmb.st+dmb.sy+addr Allow
3.LB+dmb.st+dmb.sy+ctrl Allow
3.LB+dmb.st+dmb.sy+ctrlisb Allow
3.LB+dmb.st+dmb.sy+data Allow
3.LB+dmb.st+dmb.sy+dmb.sy Allow
3.LB+dmb.st+dmb.sy+po Allow
3.LB+dmb.st+po+addr Allow
3.LB+dmb.st+po+ctrl Allow
3.LB+dmb.st+po+ctrlisb Allow
3.LB+dmb.st+po+data Allow
3.LB+dmb.st+po+dmb.sy Allow
3.LB+dmb.st+po+po Allow
3.LB+dmb.sts Allow
3.LB+dmb.sy+addr+addr Forbid
3.LB+dmb.sy+addr+ctrl Forbid
3.LB+dmb.sy+addr+ctrlisb Forbid
3.LB+dmb.sy+addr+data Forbid
3.LB+dmb.sy+addr+po Allow
3.LB+dmb.sy+ctrl+addr Forbid
3.LB+dmb.sy+ctrl+ctrl Forbid
3.LB+dmb.sy+ctrl+ctrlisb Forbid
3.LB+dmb.sy+ctrl+data Forbid
3.LB+dmb.sy+ctrl+po Allow
3.LB+dmb.sy+ctrlisb+addr Forbid
3.LB+dmb.sy+ctrlisb+ctrl Forbid
3.LB+dmb.sy+ctrlisb+ctrlisb Forbid
3.LB+dmb.sy+ctrlisb+data Forbid
3.LB+dmb.sy+ctrlisb+po Allow
3.LB+dmb.sy+data+addr Forbid
3.LB+dmb.sy+data+ctrl Forbid
3.LB+dmb.sy+data+ctrlisb Forbid
3.LB+dmb.sy+dmb.sy+addr Forbid
3.LB+dmb.sy+dmb.sy+ctrl Forbid
3.LB+dmb.sy+dmb.sy+ctrlisb Forbid
3.LB+dmb.sy+po+addr Allow
3.LB+dmb.sy+po+ctrl Allow
3.LB+dmb.sy+po+ctrlisb Allow
3.SB+dmb.ld+dmb.ld+dmb.st Allow
3.SB+dmb.ld+dmb.ld+po Allow
3.SB+dmb.ld+dmb.st+dmb.st Allow
3.SB+dmb.ld+dmb.st+dmb.sy Allow
3.SB+dmb.ld+dmb.st+po Allow
3.SB+dmb.ld+dmb.sy+dmb.st Allow
3.SB+dmb.ld+dmb.sy+po Allow
3.SB+dmb.ld+po+dmb.st Allow
3.SB+dmb.ld+po+dmb.sy Allow
3.SB+dmb.ld+po+po Allow
3.SB+dmb.st+dmb.st+dmb.sy Allow
3.SB+dmb.st+dmb.st+po Allow
3.SB+dmb.st+dmb.sy+dmb.sy Allow
3.SB+dmb.st+dmb.sy+po Allow
3.SB+dmb.st+po+dmb.sy Allow
3.SB+dmb.st+po+po Allow
3.SB+dmb.sts Allow
ISA2+dmb.ld+addr+addr Allow
ISA2+dmb.ld+addr+ctrl Allow
ISA2+dmb.ld+addr+ctrlisb Allow
ISA2+dmb.ld+addr+dmb.ld Allow
ISA2+dmb.ld+addr+dmb.st Allow
ISA2+dmb.ld+addr+dmb.sy Allow
ISA2+dmb.ld+addr+po Allow
ISA2+dmb.ld+ctrl+addr Allow
ISA2+dmb.ld+ctrl+ctrl Allow
ISA2+dmb.ld+ctrl+ctrlisb Allow
ISA2+dmb.ld+ctrl+dmb.ld Allow
ISA2+dmb.ld+ctrl+dmb.st Allow
ISA2+dmb.ld+ctrl+dmb.sy Allow
ISA2+dmb.ld+ctrl+po Allow
ISA2+dmb.ld+ctrlisb+addr Allow
ISA2+dmb.ld+ctrlisb+ctrl Allow
ISA2+dmb.ld+ctrlisb+ctrlisb Allow
ISA2+dmb.ld+ctrlisb+dmb.ld Allow
ISA2+dmb.ld+ctrlisb+dmb.st Allow
ISA2+dmb.ld+ctrlisb+dmb.sy Allow
ISA2+dmb.ld+ctrlisb+po Allow
ISA2+dmb.ld+data+addr Allow
ISA2+dmb.ld+data+ctrl Allow
ISA2+dmb.ld+data+ctrlisb Allow
ISA2+dmb.ld+data+dmb.ld Allow
ISA2+dmb.ld+data+dmb.st Allow
ISA2+dmb.ld+data+dmb.sy Allow
ISA2+dmb.ld+data+po Allow
ISA2+dmb.ld+dmb.ld+addr Allow
ISA2+dmb.ld+dmb.ld+ctrl Allow
ISA2+dmb.ld+dmb.ld+ctrlisb Allow
ISA2+dmb.ld+dmb.ld+dmb.st Allow
ISA2+dmb.ld+dmb.ld+dmb.sy Allow
ISA2+dmb.ld+dmb.ld+po Allow
ISA2+dmb.ld+dmb.st+addr Allow
ISA2+dmb.ld+dmb.st+ctrl Allow
ISA2+dmb.ld+dmb.st+ctrlisb Allow
ISA2+dmb.ld+dmb.st+dmb.ld Allow
ISA2+dmb.ld+dmb.st+dmb.st Allow
ISA2+dmb.ld+dmb.st+dmb.sy Allow
ISA2+dmb.ld+dmb.st+po Allow
ISA2+dmb.ld+dmb.sy+addr Allow
ISA2+dmb.ld+dmb.sy+ctrl Allow
ISA2+dmb.ld+dmb.sy+ctrlisb Allow
ISA2+dmb.ld+dmb.sy+dmb.ld Allow
ISA2+dmb.ld+dmb.sy+dmb.st Allow
ISA2+dmb.ld+dmb.sy+po Allow
ISA2+dmb.ld+po+addr Allow
ISA2+dmb.ld+po+ctrl Allow
ISA2+dmb.ld+po+ctrlisb Allow
ISA2+dmb.ld+po+dmb.ld Allow
ISA2+dmb.ld+po+dmb.st Allow
ISA2+dmb.ld+po+dmb.sy Allow
ISA2+dmb.ld+po+po Allow
ISA2+dmb.lds Allow
ISA2+dmb.st+addr+ctrl Allow
ISA2+dmb.st+addr+ctrlisb Forbid
ISA2+dmb.st+addr+dmb.ld Forbid
ISA2+dmb.st+addr+dmb.st Allow
ISA2+dmb.st+addr+po Allow
ISA2+dmb.st+ctrl+addr Forbid
ISA2+dmb.st+ctrl+ctrl Allow
ISA2+dmb.st+ctrl+ctrlisb Forbid
ISA2+dmb.st+ctrl+dmb.ld Forbid
ISA2+dmb.st+ctrl+dmb.st Allow
ISA2+dmb.st+ctrl+dmb.sy Forbid
ISA2+dmb.st+ctrl+po Allow
ISA2+dmb.st+ctrlisb+addr Forbid
ISA2+dmb.st+ctrlisb+ctrl Allow
ISA2+dmb.st+ctrlisb+ctrlisb Forbid
ISA2+dmb.st+ctrlisb+dmb.ld Forbid
ISA2+dmb.st+ctrlisb+dmb.st Allow
ISA2+dmb.st+ctrlisb+dmb.sy Forbid
ISA2+dmb.st+ctrlisb+po Allow
ISA2+dmb.st+data+addr Forbid
ISA2+dmb.st+data+ctrl Allow
ISA2+dmb.st+data+ctrlisb Forbid
ISA2+dmb.st+data+dmb.ld Forbid
ISA2+dmb.st+data+dmb.st Allow
ISA2+dmb.st+data+dmb.sy Forbid
ISA2+dmb.st+data+po Allow
ISA2+dmb.st+dmb.ld+addr Forbid
ISA2+dmb.st+dmb.ld+ctrl Allow
ISA2+dmb.st+dmb.ld+ctrlisb Forbid
ISA2+dmb.st+dmb.ld+dmb.ld Forbid
ISA2+dmb.st+dmb.ld+dmb.st Allow
ISA2+dmb.st+dmb.ld+dmb.sy Forbid
ISA2+dmb.st+dmb.ld+po Allow
ISA2+dmb.st+dmb.st+addr Allow
ISA2+dmb.st+dmb.st+ctrl Allow
ISA2+dmb.st+dmb.st+ctrlisb Allow
ISA2+dmb.st+dmb.st+dmb.ld Allow
ISA2+dmb.st+dmb.st+dmb.sy Allow
ISA2+dmb.st+dmb.st+po Allow
ISA2+dmb.st+dmb.sy+addr Forbid
ISA2+dmb.st+dmb.sy+ctrl Allow
ISA2+dmb.st+dmb.sy+ctrlisb Forbid
ISA2+dmb.st+dmb.sy+dmb.ld Forbid
ISA2+dmb.st+dmb.sy+dmb.st Allow
ISA2+dmb.st+dmb.sy+dmb.sy Forbid
ISA2+dmb.st+dmb.sy+po Allow
ISA2+dmb.st+po+addr Allow
ISA2+dmb.st+po+ctrl Allow
ISA2+dmb.st+po+ctrlisb Allow
ISA2+dmb.st+po+dmb.ld Allow
ISA2+dmb.st+po+dmb.st Allow
ISA2+dmb.st+po+dmb.sy Allow
ISA2+dmb.st+po+po Allow
ISA2+dmb.sts Allow
ISA2+dmb.sy+addr+ctrl Allow
ISA2+dmb.sy+addr+ctrlisb Forbid
ISA2+dmb.sy+addr+dmb.ld Forbid
ISA2+dmb.sy+addr+dmb.st Allow
ISA2+dmb.sy+addr+dmb.sy Forbid
ISA2+dmb.sy+addr+po Allow
ISA2+dmb.sy+ctrl+addr Forbid
ISA2+dmb.sy+ctrl+ctrl Allow
ISA2+dmb.sy+ctrl+ctrlisb Forbid
ISA2+dmb.sy+ctrl+dmb.ld Forbid
ISA2+dmb.sy+ctrl+dmb.st Allow
ISA2+dmb.sy+ctrl+dmb.sy Forbid
ISA2+dmb.sy+ctrl+po Allow
ISA2+dmb.sy+ctrlisb+addr Forbid
ISA2+dmb.sy+ctrlisb+ctrl Allow
ISA2+dmb.sy+ctrlisb+ctrlisb Forbid
ISA2+dmb.sy+ctrlisb+dmb.ld Forbid
ISA2+dmb.sy+ctrlisb+dmb.st Allow
ISA2+dmb.sy+ctrlisb+dmb.sy Forbid
ISA2+dmb.sy+ctrlisb+po Allow
ISA2+dmb.sy+data+ctrl Allow
ISA2+dmb.sy+data+ctrlisb Forbid
ISA2+dmb.sy+data+dmb.ld Forbid
ISA2+dmb.sy+data+dmb.st Allow
ISA2+dmb.sy+dmb.ld+addr Forbid
ISA2+dmb.sy+dmb.ld+ctrl Allow
ISA2+dmb.sy+dmb.ld+ctrlisb Forbid
ISA2+dmb.sy+dmb.ld+dmb.ld Forbid
ISA2+dmb.sy+dmb.ld+dmb.st Allow
ISA2+dmb.sy+dmb.ld+dmb.sy Forbid
ISA2+dmb.sy+dmb.ld+po Allow
ISA2+dmb.sy+dmb.st+addr Allow
ISA2+dmb.sy+dmb.st+ctrl Allow
ISA2+dmb.sy+dmb.st+ctrlisb Allow
